MONTH,DAY_OF_MONTH,DAY_OF_WEEK,DEP_DELAY,CRS_ELAPSED_TIME,DISTANCE,CRS_DEP_M,DEP_TIME_M,CRS_ARR_M,Temperature,Dew_Point,Wind Gust,Pressure,sch_dep,sch_arr,TAXI_OUT
1,12,7,-3.0,80,264.0,750,793,830,67,43.0,0.0,30.05,31,38,32
1,12,7,-7.0,182,944.0,810,803,992,67,43.0,0.0,30.05,31,38,24
1,12,7,-2.0,355,2153.0,805,803,1040,67,43.0,0.0,30.05,31,38,33
1,12,7,-4.0,129,541.0,810,806,939,67,43.0,0.0,30.05,31,38,25
1,12,7,-3.0,163,760.0,811,808,974,67,43.0,0.0,30.05,31,38,33
1,12,7,-10.0,159,765.0,820,810,919,67,43.0,0.0,30.05,31,38,31
1,12,7,-8.0,233,1598.0,820,812,1113,67,43.0,0.0,30.05,31,38,28
1,12,7,-5.0,141,636.0,819,814,960,67,43.0,0.0,30.05,31,38,29
1,12,7,0.0,257,1521.0,815,815,1012,67,43.0,0.0,30.05,31,38,30
1,12,7,-3.0,391,2475.0,820,817,1031,67,43.0,0.0,30.05,31,38,29
1,12,7,-7.0,137,636.0,825,818,962,67,43.0,0.0,30.05,31,38,29
1,12,7,-3.0,83,266.0,749,831,832,67,40.0,0.0,30.1,31,38,40
1,12,7,-8.0,187,1028.0,840,832,1027,67,40.0,0.0,30.1,31,38,22
1,12,7,-3.0,87,228.0,825,853,912,67,40.0,0.0,30.1,28,38,16
1,12,7,-2.0,99,301.0,856,854,955,67,40.0,0.0,30.1,28,38,25
1,12,7,-3.0,92,213.0,788,857,880,67,40.0,0.0,30.1,28,38,13
1,12,7,-2.0,390,2475.0,860,858,1070,67,40.0,0.0,30.1,28,38,14
1,12,7,0.0,197,1069.0,861,861,1058,67,40.0,0.0,30.1,28,38,16
1,12,7,-9.0,386,2475.0,870,861,1076,67,40.0,0.0,30.1,28,38,17
1,12,7,-4.0,161,828.0,869,865,1030,67,40.0,0.0,30.1,28,38,19
1,12,7,-3.0,101,288.0,870,867,971,67,40.0,0.0,30.1,28,38,19
1,12,7,-1.0,181,944.0,869,868,1050,67,40.0,0.0,30.1,28,38,21
1,12,7,-6.0,104,340.0,884,878,988,67,40.0,0.0,30.1,28,38,17
1,12,7,-3.0,71,266.0,757,879,828,67,40.0,0.0,30.1,28,38,14
1,12,7,-3.0,146,718.0,852,880,998,67,40.0,0.0,30.1,28,38,11
1,12,7,-7.0,126,427.0,895,888,1021,67,40.0,0.0,30.1,28,38,15
1,12,7,-5.0,129,541.0,895,890,1024,67,40.0,0.0,30.1,28,38,14
1,12,7,-9.0,78,187.0,900,891,978,64,39.0,0.0,30.14,28,38,16
1,12,7,-7.0,371,2248.0,899,892,1090,64,39.0,0.0,30.14,28,38,16
1,12,7,-2.0,256,1417.0,895,893,1091,64,39.0,0.0,30.14,28,38,16
1,12,7,-5.0,127,483.0,899,894,1026,64,39.0,0.0,30.14,28,38,20
1,12,7,0.0,150,665.0,895,895,1045,64,39.0,0.0,30.14,28,38,16
1,12,7,-4.0,193,1005.0,899,895,1092,64,39.0,0.0,30.14,28,38,25
1,12,7,-2.0,169,828.0,899,897,1068,64,39.0,0.0,30.14,28,38,21
1,12,7,-1.0,101,290.0,899,898,1000,64,39.0,0.0,30.14,28,38,19
1,12,7,-1.0,114,340.0,899,898,1013,64,39.0,0.0,30.14,28,38,15
1,12,7,7.0,233,1598.0,900,907,1193,64,39.0,0.0,30.14,29,38,14
1,12,7,-4.0,162,760.0,916,912,1078,64,39.0,0.0,30.14,29,38,11
1,12,7,-3.0,124,425.0,895,912,1019,64,39.0,0.0,30.14,29,38,13
1,12,7,-3.0,79,184.0,860,916,939,64,39.0,0.0,30.14,29,38,18
1,12,7,-12.0,93,290.0,935,923,1028,64,39.0,0.0,30.14,29,38,20
1,12,7,-7.0,97,288.0,930,923,1027,64,39.0,0.0,30.14,29,38,15
1,12,7,-3.0,189,1005.0,909,924,1098,64,39.0,0.0,30.14,29,38,20
1,12,7,-5.0,414,2586.0,930,925,1164,64,39.0,0.0,30.14,29,38,16
1,12,7,2.0,395,2475.0,925,927,1140,64,39.0,0.0,30.14,29,38,15
1,12,7,-6.0,121,483.0,933,927,1054,64,39.0,0.0,30.14,29,38,20
1,12,7,-1.0,143,665.0,930,929,1073,64,39.0,0.0,30.14,29,38,22
1,12,7,-2.0,205,1089.0,936,934,1141,64,39.0,0.0,30.14,29,38,27
1,12,7,-3.0,89,273.0,895,936,984,64,39.0,0.0,30.14,29,38,21
1,12,7,-1.0,204,1074.0,941,940,1145,64,39.0,0.0,30.14,29,38,14
1,12,7,-3.0,75,187.0,807,942,882,64,39.0,0.0,30.14,29,38,14
1,12,7,-3.0,401,2465.0,945,942,1166,64,39.0,0.0,30.14,29,38,13
1,12,7,-2.0,188,944.0,945,943,1133,64,39.0,0.0,30.14,29,38,15
1,12,7,-3.0,234,1598.0,900,943,1194,64,39.0,0.0,30.14,29,38,21
1,12,7,-2.0,175,765.0,951,949,1066,64,39.0,0.0,30.14,29,38,13
1,12,7,-8.0,388,2446.0,959,951,1167,61,39.0,0.0,30.18,29,38,17
1,12,7,-8.0,81,184.0,959,951,1040,61,39.0,0.0,30.18,29,38,15
1,12,7,-3.0,105,213.0,938,953,1043,61,39.0,0.0,30.18,29,38,21
1,12,7,-6.0,190,740.0,959,953,1089,61,39.0,0.0,30.18,29,38,16
1,12,7,-2.0,96,187.0,955,953,1051,61,39.0,0.0,30.18,29,38,14
1,12,7,1.0,415,2586.0,955,956,1190,61,39.0,0.0,30.18,29,38,16
1,12,7,-3.0,221,1182.0,960,957,1121,61,39.0,0.0,30.18,29,38,16
1,12,7,-3.0,84,301.0,631,957,715,61,39.0,0.0,30.18,29,38,35
1,12,7,-5.0,186,944.0,968,963,1154,61,39.0,0.0,30.18,30,31,35
1,12,7,8.0,389,2422.0,957,965,1166,61,39.0,0.0,30.18,30,31,30
1,12,7,-2.0,187,740.0,970,968,1097,61,39.0,0.0,30.18,30,31,25
1,12,7,-2.0,199,1069.0,971,969,1170,61,39.0,0.0,30.18,30,31,15
1,12,7,14.0,334,1990.0,955,969,1169,61,39.0,0.0,30.18,30,31,18
1,12,7,-1.0,411,2586.0,975,974,1206,61,39.0,0.0,30.18,30,31,23
1,12,7,-1.0,154,718.0,975,974,1129,61,39.0,0.0,30.18,30,31,20
1,12,7,-2.0,362,2153.0,985,983,1227,61,39.0,0.0,30.18,30,31,22
1,12,7,-3.0,392,2475.0,990,987,1202,61,39.0,0.0,30.18,30,31,14
1,12,7,2.0,407,2569.0,985,987,1212,61,39.0,0.0,30.18,30,31,11
1,12,7,0.0,143,589.0,990,990,1133,61,39.0,0.0,30.18,30,31,21
1,12,7,-5.0,394,2521.0,1000,995,1214,61,39.0,0.0,30.18,30,31,13
1,12,7,6.0,199,1069.0,990,996,1189,61,39.0,0.0,30.18,30,31,14
1,12,7,-4.0,196,1029.0,1000,996,1136,61,39.0,0.0,30.18,30,31,15
1,12,7,5.0,419,2586.0,1000,1005,1239,61,39.0,0.0,30.18,30,31,19
1,12,7,-3.0,160,760.0,990,1011,1150,59,38.0,0.0,30.21,30,31,10
1,12,7,-3.0,394,2475.0,1015,1012,1229,59,38.0,0.0,30.21,30,31,16
1,12,7,-8.0,393,2422.0,1020,1012,1233,59,38.0,0.0,30.21,30,31,13
1,12,7,-6.0,398,2475.0,1020,1014,1238,59,38.0,0.0,30.21,30,31,19
1,12,7,-1.0,385,2446.0,1015,1014,1220,59,38.0,0.0,30.21,30,31,41
1,12,7,1.0,112,427.0,1013,1014,1125,59,38.0,0.0,30.21,30,31,12
1,12,7,-3.0,169,740.0,989,1024,1098,59,38.0,0.0,30.21,28,29,13
1,12,7,2.0,139,509.0,1025,1027,1164,59,38.0,0.0,30.21,28,29,22
1,12,7,-4.0,82,187.0,1033,1029,1115,59,38.0,0.0,30.21,28,29,25
1,12,7,-7.0,387,2465.0,1043,1036,1250,59,38.0,0.0,30.21,28,29,27
1,12,7,6.0,133,541.0,1034,1040,1167,59,38.0,0.0,30.21,28,29,14
1,12,7,-8.0,391,2475.0,1055,1047,1266,59,38.0,0.0,30.21,28,29,13
1,12,7,-3.0,91,301.0,899,1050,990,59,38.0,0.0,30.21,28,29,15
1,12,7,-5.0,100,301.0,1055,1050,1155,59,38.0,0.0,30.21,28,29,26
1,12,7,-5.0,95,264.0,1059,1054,1154,59,38.0,0.0,30.21,28,29,14
1,12,7,-3.0,400,2475.0,1045,1061,1265,59,38.0,0.0,30.21,28,29,19
1,12,7,-3.0,390,2429.0,1065,1062,1275,59,38.0,0.0,30.21,28,29,14
1,12,7,-4.0,395,2475.0,1075,1071,1290,57,38.0,0.0,30.25,28,29,15
1,12,7,-6.0,382,2378.0,1079,1073,1281,57,38.0,0.0,30.25,28,29,11
1,12,7,-3.0,82,184.0,1060,1085,1142,57,38.0,0.0,30.25,39,37,21
1,12,7,-3.0,410,2586.0,1025,1085,1255,57,38.0,0.0,30.25,39,37,18
1,12,7,-4.0,124,427.0,1089,1085,1213,57,38.0,0.0,30.25,39,37,21
1,12,7,10.0,339,1990.0,1079,1089,1298,57,38.0,0.0,30.25,39,37,22
1,12,7,-1.0,268,1587.0,1104,1103,1312,57,38.0,0.0,30.25,39,37,27
1,12,7,-5.0,80,209.0,1110,1105,1190,57,38.0,0.0,30.25,39,37,15
1,12,7,-3.0,196,1069.0,1110,1107,1306,57,38.0,0.0,30.25,39,37,14
1,12,7,-3.0,94,301.0,1110,1107,1204,57,38.0,0.0,30.25,39,37,15
1,12,7,-2.0,202,1089.0,1110,1108,1312,57,38.0,0.0,30.25,39,37,23
1,12,7,-8.0,261,1521.0,1117,1109,1318,57,38.0,0.0,30.25,39,37,19
1,12,7,2.0,399,2475.0,1110,1112,1329,57,38.0,0.0,30.25,39,37,21
1,12,7,-3.0,261,1391.0,1100,1115,1301,57,38.0,0.0,30.25,39,37,10
1,12,7,-5.0,164,760.0,1129,1124,1293,57,38.0,0.0,30.25,39,37,11
1,12,7,1.0,392,2422.0,1125,1126,1337,57,38.0,0.0,30.25,39,37,37
1,12,7,-2.0,369,2248.0,1130,1128,1319,57,38.0,0.0,30.25,39,37,20
1,12,7,-3.0,81,187.0,1034,1129,1115,57,38.0,0.0,30.25,39,37,16
1,12,7,-4.0,292,1587.0,1135,1131,1367,57,38.0,0.0,30.25,39,37,14
1,12,7,6.0,404,2576.0,1126,1132,1350,57,38.0,0.0,30.25,39,37,18
1,12,7,-2.0,166,765.0,1135,1133,1241,57,38.0,0.0,30.25,39,37,20
1,12,7,-6.0,385,2411.0,1139,1133,1344,57,38.0,0.0,30.25,39,37,25
1,12,7,-2.0,240,1598.0,1139,1137,1439,57,38.0,0.0,30.25,39,37,34
1,12,7,-9.0,367,2248.0,1150,1141,1337,57,38.0,0.0,30.25,40,32,25
1,12,7,-3.0,131,541.0,1148,1145,1279,57,38.0,0.0,30.25,40,32,19
1,12,7,-2.0,404,2475.0,1150,1148,1374,57,38.0,0.0,30.25,40,32,29
1,12,7,-3.0,391,2422.0,1115,1151,1326,57,38.0,0.0,30.25,40,32,32
1,12,7,-5.0,405,2475.0,1160,1155,1385,57,38.0,0.0,30.25,40,32,29
1,12,7,1.0,150,589.0,1155,1156,1305,57,38.0,0.0,30.25,40,32,16
1,12,7,-6.0,185,1005.0,1165,1159,1350,57,38.0,0.0,30.25,40,32,15
1,12,7,-9.0,334,1990.0,1170,1161,1384,54,35.0,0.0,30.29,40,32,16
1,12,7,-4.0,87,187.0,1165,1161,1252,54,35.0,0.0,30.29,40,32,25
1,12,7,-1.0,212,1029.0,1163,1162,1315,54,35.0,0.0,30.29,40,32,23
1,12,7,0.0,145,509.0,1165,1165,1310,54,35.0,0.0,30.29,40,32,26
1,12,7,-4.0,400,2475.0,1170,1166,1390,54,35.0,0.0,30.29,40,32,22
1,12,7,-8.0,198,1069.0,1174,1166,1372,54,35.0,0.0,30.29,40,32,37
1,12,7,-3.0,126,541.0,1170,1167,1296,54,35.0,0.0,30.29,40,32,12
1,12,7,-2.0,393,2475.0,1169,1167,1382,54,35.0,0.0,30.29,40,32,17
1,12,7,-5.0,353,2153.0,1173,1168,1406,54,35.0,0.0,30.29,40,32,18
1,12,7,9.0,365,2153.0,1165,1174,1410,54,35.0,0.0,30.29,40,32,17
1,12,7,1.0,214,1182.0,1175,1176,1329,54,35.0,0.0,30.29,40,32,12
1,12,7,-5.0,314,1826.0,1189,1184,1383,54,35.0,0.0,30.29,40,32,14
1,12,7,-1.0,192,944.0,1185,1184,1377,54,35.0,0.0,30.29,40,32,22
1,12,7,-11.0,164,765.0,1199,1188,1303,54,35.0,0.0,30.29,40,32,14
1,12,7,-3.0,200,1089.0,1170,1189,1370,54,35.0,0.0,30.29,40,32,23
1,12,7,-9.0,286,1626.0,1203,1194,1369,54,35.0,0.0,30.29,40,32,12
1,12,7,-4.0,392,2446.0,1198,1194,1410,54,35.0,0.0,30.29,40,32,20
1,12,7,0.0,167,760.0,1198,1198,1365,54,35.0,0.0,30.29,40,32,15
1,12,7,-1.0,184,828.0,1199,1198,1383,54,35.0,0.0,30.29,40,32,12
1,12,7,-4.0,134,425.0,1210,1206,1344,54,35.0,0.0,30.29,29,39,20
1,12,7,-9.0,113,288.0,1218,1209,1331,54,35.0,0.0,30.29,29,39,27
1,12,7,-7.0,182,740.0,1217,1210,1339,54,35.0,0.0,30.29,29,39,27
1,12,7,-3.0,337,1990.0,1225,1222,2,54,35.0,0.0,30.29,29,39,20
1,12,7,-7.0,130,483.0,1230,1223,1360,54,35.0,0.0,30.29,29,39,29
1,12,7,-3.0,424,2586.0,1165,1224,1409,54,35.0,0.0,30.29,29,39,40
1,12,7,-7.0,185,1028.0,1232,1225,1417,54,35.0,0.0,30.29,29,39,13
1,12,7,-4.0,95,228.0,1230,1226,1325,54,35.0,0.0,30.29,29,39,30
1,12,7,-1.0,164,828.0,1230,1229,1394,54,35.0,0.0,30.29,29,39,31
1,12,7,5.0,269,1521.0,1230,1235,1439,54,35.0,0.0,30.29,29,39,19
1,12,7,-3.0,374,2248.0,1242,1239,1436,54,35.0,0.0,30.29,29,39,33
1,12,7,-3.0,415,2586.0,1080,1248,1315,54,35.0,0.0,30.29,29,39,27
1,12,7,9.0,292,1626.0,1240,1249,1412,54,35.0,0.0,30.29,29,39,29
1,12,7,-7.0,111,427.0,1260,1253,1371,52,34.0,0.0,30.35,29,39,14
1,12,7,-4.0,270,1521.0,1259,1255,29,52,34.0,0.0,30.35,29,39,14
1,12,7,-1.0,113,340.0,1260,1259,1373,52,34.0,0.0,30.35,29,39,21
1,12,7,0.0,84,184.0,1260,1260,1344,52,34.0,0.0,30.35,35,33,13
1,12,7,-3.0,389,2475.0,1230,1269,1439,52,34.0,0.0,30.35,35,33,27
1,12,7,-6.0,394,2475.0,1275,1269,49,52,34.0,0.0,30.35,35,33,16
1,12,7,-4.0,406,2586.0,1273,1269,59,52,34.0,0.0,30.35,35,33,25
1,12,7,11.0,98,213.0,1260,1271,1358,52,34.0,0.0,30.35,35,33,24
1,12,7,-5.0,384,2454.0,1278,1273,42,52,34.0,0.0,30.35,35,33,25
1,12,7,-4.0,84,187.0,1290,1286,1374,52,34.0,0.0,30.35,35,33,19
1,12,7,-3.0,357,2153.0,1290,1287,87,52,34.0,0.0,30.35,35,33,25
1,12,7,-11.0,358,2248.0,1300,1289,38,52,34.0,0.0,30.35,35,33,18
1,12,7,-3.0,410,2586.0,1229,1289,19,52,34.0,0.0,30.35,35,33,15
1,12,7,-1.0,184,1005.0,1310,1309,54,52,34.0,0.0,30.35,35,33,16
1,12,7,-9.0,82,273.0,1321,1312,1403,49,35.0,0.0,30.37,35,33,14
1,12,7,-8.0,91,264.0,1320,1312,1411,49,35.0,0.0,30.37,35,33,15
1,12,7,9.0,402,2586.0,1309,1318,91,49,35.0,0.0,30.37,35,33,17
1,12,7,-1.0,92,266.0,1325,1324,1417,49,35.0,0.0,30.37,23,29,14
1,12,7,-3.0,390,2475.0,1290,1327,60,49,35.0,0.0,30.37,23,29,19
1,12,7,-5.0,233,1617.0,1340,1335,193,49,35.0,0.0,30.37,23,29,14
1,12,7,-3.0,231,1598.0,1300,1335,151,49,35.0,0.0,30.37,23,29,17
1,12,7,-5.0,97,301.0,1342,1337,1439,49,35.0,0.0,30.37,23,29,19
1,12,7,-7.0,70,187.0,1349,1342,1419,49,35.0,0.0,30.37,23,29,16
1,12,7,-3.0,173,944.0,1319,1362,52,49,35.0,0.0,30.37,23,29,17
1,12,7,7.0,75,266.0,1375,1382,10,47,34.0,0.0,30.39,20,23,28
1,12,7,-8.0,75,187.0,1390,1382,25,47,34.0,0.0,30.39,20,23,25
1,12,7,-3.0,83,264.0,1370,1392,13,47,34.0,0.0,30.39,20,23,26
1,12,7,-3.0,125,427.0,1259,1401,1384,47,34.0,0.0,30.39,20,23,24
1,12,7,-3.0,106,290.0,1289,1406,1395,47,34.0,0.0,30.39,20,23,28
1,12,7,5.0,224,1598.0,1417,1422,261,47,34.0,0.0,30.39,20,23,22
1,12,7,-3.0,88,301.0,1370,1429,18,47,34.0,0.0,30.39,20,23,18
1,12,7,-8.0,225,1576.0,1439,1431,284,47,34.0,0.0,30.39,20,23,25
1,12,7,-3.0,57,150.0,1370,1440,1427,47,34.0,0.0,30.39,20,23,25
1,13,1,-11.0,185,1069.0,301,290,486,38,30.0,0.0,30.44,1,4,18
1,13,1,-4.0,223,1598.0,310,306,593,37,30.0,0.0,30.43,9,20,20
1,13,1,0.0,330,1990.0,330,330,540,37,30.0,0.0,30.43,9,20,23
1,13,1,-8.0,352,2248.0,340,332,512,37,30.0,0.0,30.43,9,20,19
1,13,1,-6.0,386,2475.0,340,334,546,37,30.0,0.0,30.43,9,20,18
1,13,1,-6.0,157,760.0,360,354,517,36,30.0,0.0,30.44,9,20,21
1,13,1,-6.0,392,2475.0,360,354,572,36,30.0,0.0,30.44,9,20,19
1,13,1,-5.0,179,1028.0,360,355,539,36,30.0,0.0,30.44,9,20,15
1,13,1,-3.0,201,1089.0,367,364,568,36,30.0,0.0,30.44,19,23,19
1,13,1,13.0,178,944.0,359,372,537,36,30.0,0.0,30.44,19,23,17
1,13,1,-9.0,91,213.0,390,381,481,36,30.0,0.0,30.44,19,23,16
1,13,1,-8.0,84,301.0,390,382,474,36,30.0,0.0,30.44,19,23,12
1,13,1,-4.0,130,541.0,390,386,520,36,30.0,0.0,30.44,19,23,16
1,13,1,-2.0,254,1391.0,390,388,584,36,30.0,0.0,30.44,19,23,17
1,13,1,0.0,400,2586.0,397,397,617,36,30.0,0.0,30.44,19,23,31
1,13,1,-3.0,142,718.0,379,404,521,36,30.0,0.0,30.44,19,23,25
1,13,1,-3.0,335,1990.0,410,407,625,36,30.0,0.0,30.44,19,23,26
1,13,1,-10.0,201,1089.0,419,409,620,36,30.0,0.0,30.44,19,23,17
1,13,1,0.0,391,2475.0,415,415,626,37,31.0,0.0,30.42,19,23,17
1,13,1,-4.0,384,2422.0,420,416,624,37,31.0,0.0,30.42,19,23,23
1,13,1,-4.0,412,2586.0,420,416,652,37,31.0,0.0,30.42,19,23,20
1,13,1,-4.0,361,2153.0,420,416,661,37,31.0,0.0,30.42,19,23,26
1,13,1,-4.0,385,2475.0,420,416,625,37,31.0,0.0,30.42,19,23,24
1,13,1,-2.0,138,509.0,419,417,557,37,31.0,0.0,30.42,19,23,28
1,13,1,-1.0,406,2586.0,420,419,646,37,31.0,0.0,30.42,19,23,28
1,13,1,-4.0,263,1521.0,432,428,635,37,31.0,0.0,30.42,39,37,22
1,13,1,-3.0,214,1182.0,403,435,557,37,31.0,0.0,30.42,39,37,16
1,13,1,-8.0,388,2465.0,445,437,653,37,31.0,0.0,30.42,39,37,16
1,13,1,-8.0,411,2586.0,445,437,676,37,31.0,0.0,30.42,39,37,20
1,13,1,-7.0,79,187.0,445,438,524,37,31.0,0.0,30.42,39,37,17
1,13,1,-7.0,163,760.0,447,440,610,37,31.0,0.0,30.42,39,37,23
1,13,1,-3.0,187,1005.0,445,442,632,37,31.0,0.0,30.42,39,37,19
1,13,1,-5.0,95,301.0,447,442,542,37,31.0,0.0,30.42,39,37,22
1,13,1,-7.0,202,1074.0,450,443,652,37,31.0,0.0,30.42,39,37,13
1,13,1,-6.0,169,828.0,450,444,619,37,31.0,0.0,30.42,39,37,21
1,13,1,-6.0,390,2422.0,450,444,660,37,31.0,0.0,30.42,39,37,36
1,13,1,-4.0,394,2475.0,450,446,664,37,31.0,0.0,30.42,39,37,23
1,13,1,-1.0,160,828.0,449,448,609,37,31.0,0.0,30.42,39,37,22
1,13,1,-2.0,400,2475.0,450,448,670,37,31.0,0.0,30.42,39,37,34
1,13,1,-5.0,75,266.0,456,451,531,37,31.0,0.0,30.42,39,37,21
1,13,1,-3.0,72,187.0,419,452,491,38,32.0,0.0,30.41,39,37,22
1,13,1,5.0,190,1041.0,449,454,639,38,32.0,0.0,30.41,39,37,22
1,13,1,7.0,82,264.0,457,464,539,38,32.0,0.0,30.41,39,37,17
1,13,1,-4.0,120,340.0,470,466,590,38,32.0,0.0,30.41,39,37,18
1,13,1,-2.0,84,187.0,470,468,554,38,32.0,0.0,30.41,39,37,19
1,13,1,-1.0,187,944.0,470,469,657,38,32.0,0.0,30.41,39,37,16
1,13,1,-1.0,259,1417.0,470,469,669,38,32.0,0.0,30.41,39,37,11
1,13,1,-5.0,195,1089.0,475,470,670,38,32.0,0.0,30.41,39,37,25
1,13,1,-3.0,206,1029.0,475,472,621,38,32.0,0.0,30.41,39,37,19
1,13,1,-7.0,182,1005.0,480,473,662,38,32.0,0.0,30.41,39,37,19
1,13,1,-6.0,220,1182.0,480,474,640,38,32.0,0.0,30.41,39,37,13
1,13,1,-4.0,182,740.0,478,474,600,38,32.0,0.0,30.41,39,37,23
1,13,1,-5.0,141,541.0,480,475,621,38,32.0,0.0,30.41,39,37,30
1,13,1,-2.0,230,1598.0,480,478,770,38,32.0,0.0,30.41,39,37,22
1,13,1,-6.0,392,2475.0,485,479,697,38,32.0,0.0,30.41,39,37,26
1,13,1,-1.0,109,427.0,480,479,589,38,32.0,0.0,30.41,39,37,16
1,13,1,-3.0,77,209.0,465,481,542,38,32.0,0.0,30.41,46,20,29
1,13,1,-4.0,296,1626.0,485,481,661,38,32.0,0.0,30.41,46,20,35
1,13,1,-3.0,180,944.0,485,482,665,40,34.0,0.0,30.4,46,20,18
1,13,1,-6.0,204,1089.0,490,484,694,40,34.0,0.0,30.4,46,20,27
1,13,1,-1.0,353,2153.0,485,484,718,40,34.0,0.0,30.4,46,20,13
1,13,1,4.0,390,2454.0,480,484,690,40,34.0,0.0,30.4,46,20,28
1,13,1,-7.0,238,1623.0,492,485,790,40,34.0,0.0,30.4,46,20,35
1,13,1,-4.0,388,2446.0,490,486,698,40,34.0,0.0,30.4,46,20,32
1,13,1,3.0,194,1069.0,485,488,679,40,34.0,0.0,30.4,46,20,31
1,13,1,-1.0,370,2248.0,490,489,680,40,34.0,0.0,30.4,46,20,25
1,13,1,12.0,94,264.0,480,492,574,40,34.0,0.0,30.4,46,20,37
1,13,1,-5.0,96,228.0,502,497,598,40,34.0,0.0,30.4,46,20,11
1,13,1,-9.0,395,2475.0,509,500,724,40,34.0,0.0,30.4,46,20,18
1,13,1,-7.0,391,2446.0,509,502,720,40,34.0,0.0,30.4,46,20,13
1,13,1,-7.0,267,1391.0,510,503,717,40,34.0,0.0,30.4,46,20,17
1,13,1,-9.0,175,765.0,513,504,628,40,34.0,0.0,30.4,46,20,18
1,13,1,-5.0,427,2569.0,510,505,757,40,34.0,0.0,30.4,46,20,17
1,13,1,-3.0,414,2586.0,509,506,743,40,34.0,0.0,30.4,46,20,18
1,13,1,-2.0,149,589.0,510,508,659,40,34.0,0.0,30.4,46,20,16
1,13,1,-5.0,129,425.0,518,513,647,40,34.0,0.0,30.4,46,20,14
1,13,1,-2.0,125,427.0,516,514,641,40,34.0,0.0,30.4,46,20,12
1,13,1,-3.0,168,740.0,480,520,588,40,34.0,0.0,30.4,46,20,16
1,13,1,-6.0,86,184.0,540,534,626,44,38.0,0.0,30.42,46,20,14
1,13,1,-6.0,399,2475.0,540,534,759,44,38.0,0.0,30.42,46,20,16
1,13,1,-3.0,195,1069.0,480,535,675,44,38.0,0.0,30.42,46,20,23
1,13,1,-8.0,395,2422.0,546,538,761,44,38.0,0.0,30.42,46,20,22
1,13,1,-3.0,90,213.0,542,539,632,44,38.0,0.0,30.42,46,20,14
1,13,1,-3.0,239,1598.0,542,539,841,44,38.0,0.0,30.42,46,20,20
1,13,1,-4.0,143,636.0,545,541,688,44,38.0,0.0,30.42,40,17,10
1,13,1,-6.0,148,718.0,552,546,700,44,38.0,0.0,30.42,40,17,21
1,13,1,-5.0,414,2586.0,552,547,786,44,38.0,0.0,30.42,40,17,17
1,13,1,-2.0,195,1028.0,550,548,745,44,38.0,0.0,30.42,40,17,24
1,13,1,-8.0,330,1990.0,560,552,770,44,38.0,0.0,30.42,40,17,14
1,13,1,-5.0,264,1521.0,558,553,762,44,38.0,0.0,30.42,40,17,16
1,13,1,1.0,140,509.0,555,556,695,44,38.0,0.0,30.42,40,17,14
1,13,1,-4.0,76,187.0,565,561,641,44,38.0,0.0,30.42,40,17,15
1,13,1,-3.0,400,2465.0,532,561,752,44,38.0,0.0,30.42,40,17,23
1,13,1,-8.0,385,2422.0,570,562,775,44,38.0,0.0,30.42,40,17,19
1,13,1,-6.0,113,427.0,570,564,683,44,38.0,0.0,30.42,40,17,21
1,13,1,-3.0,158,760.0,515,567,673,44,38.0,0.0,30.42,40,17,20
1,13,1,-5.0,97,290.0,575,570,672,44,38.0,0.0,30.42,40,17,22
1,13,1,-7.0,366,2248.0,580,573,766,44,38.0,0.0,30.42,40,17,17
1,13,1,-2.0,411,2586.0,580,578,811,44,38.0,0.0,30.42,40,17,15
1,13,1,-2.0,123,483.0,586,584,709,44,38.0,0.0,30.42,40,17,18
1,13,1,-3.0,410,2586.0,560,586,790,44,38.0,0.0,30.42,40,17,26
1,13,1,-3.0,385,2475.0,590,587,795,44,38.0,0.0,30.42,40,17,12
1,13,1,-10.0,203,1074.0,599,589,802,44,38.0,0.0,30.42,40,17,15
1,13,1,-6.0,103,288.0,595,589,698,44,38.0,0.0,30.42,40,17,17
1,13,1,-6.0,186,1028.0,599,593,785,46,41.0,0.0,30.42,40,17,15
1,13,1,4.0,390,2475.0,590,594,800,46,41.0,0.0,30.42,40,17,20
1,13,1,-2.0,675,1029.0,600,598,975,46,41.0,0.0,30.42,40,17,19
1,13,1,-11.0,139,636.0,610,599,749,46,41.0,0.0,30.42,40,17,16
1,13,1,-4.0,139,665.0,605,601,744,46,41.0,0.0,30.42,20,22,19
1,13,1,-10.0,296,1746.0,634,624,810,46,41.0,0.0,30.42,20,22,18
1,13,1,-5.0,408,2586.0,629,624,857,46,41.0,0.0,30.42,20,22,13
1,13,1,-6.0,84,301.0,631,625,715,46,41.0,0.0,30.42,20,22,15
1,13,1,-5.0,72,187.0,636,631,708,46,41.0,0.0,30.42,20,22,13
1,13,1,0.0,361,2153.0,653,653,894,47,44.0,0.0,30.38,20,22,15
1,13,1,0.0,198,1029.0,655,655,793,47,44.0,0.0,30.38,20,22,14
1,13,1,-4.0,387,2475.0,660,656,867,47,44.0,0.0,30.38,20,22,18
1,13,1,-8.0,261,1521.0,665,657,866,47,44.0,0.0,30.38,20,22,19
1,13,1,-4.0,80,209.0,662,658,742,47,44.0,0.0,30.38,20,22,13
1,13,1,-4.0,325,1990.0,665,661,870,47,44.0,0.0,30.38,29,17,11
1,13,1,-7.0,97,301.0,672,665,769,47,44.0,0.0,30.38,29,17,18
